pos_ref,pos,eg_rpm,gb_rpm
197,209,1821,0
197,208,1714,0
196,208,1857,0
196,207,1821,0
195,207,1964,0
195,206,1714,0
194,206,1714,0
193,205,1928,0
193,205,1857,0
192,204,1928,0
192,204,2142,0
191,203,2178,0
191,202,2535,0
190,202,3928,0
190,201,2357,0
189,201,2250,0
189,200,3071,0
189,200,4321,0
188,199,2857,0
188,199,3571,0
187,198,3892,0
187,198,3392,0
186,197,3642,0
186,197,5285,0
186,196,3214,0
185,196,3571,0
185,195,4392,0
185,195,5964,0
184,194,6607,0
184,194,4107,0
184,193,5000,0
183,193,6392,0
183,192,3071,0
183,192,3250,0
183,192,4821,0
182,191,4714,0
182,191,5464,0
182,190,4785,0
182,190,3500,0
181,190,2678,0
181,190,4321,0
181,189,3250,0
181,189,5035,0
181,188,3071,0
181,188,2571,0
181,187,2821,0
181,187,3035,0
181,187,2285,0
181,187,2250,0
181,187,2392,0
181,186,2428,0
181,186,2714,0
181,186,2214,0
181,186,2285,0
181,186,2285,0
181,186,2214,0
181,186,2178,0
181,185,3071,0
181,185,2214,0
181,185,2107,0
181,185,2285,0
181,185,2857,0
182,185,2071,0
182,185,2071,0
182,185,2035,0
182,185,2285,0
182,185,2000,0
183,185,3214,0
183,185,2357,0
183,185,1964,0
183,185,1928,0
184,185,1928,0
184,185,1928,0
184,185,1964,0
185,185,1892,0
185,185,1892,0
185,185,1892,0
186,185,1857,0
186,185,1821,0
186,186,1857,0
187,185,1821,0
187,186,1821,0
188,186,1785,0
188,186,1785,0
189,186,1785,0
189,186,1750,0
189,186,1750,0
190,187,1750,0
190,187,1750,0
191,187,1714,0
191,187,1750,0
192,187,1678,0
192,188,1642,0
193,188,1714,0
193,189,1678,0
194,189,1678,0
195,189,1678,0
195,189,1714,0
196,190,1714,0
196,190,1714,0
197,191,1678,0
197,191,1750,0
198,192,1678,0
199,192,1678,0
199,192,1785,0
200,193,1714,0
200,193,1678,0
201,194,1714,0
202,194,1678,0
202,195,1678,0
203,195,1678,0
203,196,1750,0
204,196,1714,0
205,197,1714,0
205,197,1714,0
206,198,1714,0
206,198,1678,0
207,199,1678,0
208,199,1714,0
208,200,1678,0
209,200,1678,0
209,201,1714,0
210,202,1714,0
210,202,1642,0
211,203,1678,0
212,203,1750,0
212,204,1714,0
213,205,1714,0
213,205,1714,0
214,206,1750,0
214,206,1678,0
215,207,1714,0
216,207,1714,0
216,209,1678,0
217,208,1714,0
217,209,1678,0
218,210,1714,0
218,210,1642,0
219,211,1678,0
219,211,1750,0
220,212,1714,0
220,213,1714,0
221,213,1714,0
221,214,1714,0
221,214,1678,0
222,215,1678,0
222,215,1714,0
223,216,1678,0
223,216,1678,0
223,217,1678,0
224,217,1714,0
224,218,1714,0
224,218,1714,0
225,219,1642,0
225,219,1714,0
225,220,1678,0
226,221,1678,0
226,221,1750,0
226,221,1678,0
226,222,1678,0
227,222,1714,0
227,222,1714,0
227,223,1714,0
227,223,1678,0
228,223,1678,0
228,224,1678,0
228,224,1678,0
228,224,1714,0
228,225,1678,0
228,225,1678,0
228,225,1678,0
228,226,1750,0
228,226,1714,0
228,226,1714,0
228,227,1714,0
228,227,1714,0
228,227,1678,0
228,227,1642,0
228,227,1714,0
228,227,1714,0
228,228,1714,0
228,228,1714,0
228,228,1714,0
228,228,1714,0
228,228,1714,0
228,228,1714,0
228,228,1714,0
227,228,1678,0
227,228,1678,0
227,229,1714,0
227,228,1678,0
227,228,1714,0
226,228,1714,0
226,228,1678,0
226,228,1678,0
226,228,1714,0
225,228,1821,0
225,229,1714,0
225,228,1714,0
224,228,1892,0
224,228,1678,0
224,229,2107,0
223,228,1750,0
223,228,1714,0
223,228,1642,0
222,228,1678,0
222,228,1714,0
221,228,1750,0
221,228,1857,0
220,228,1678,0
220,227,1821,0
220,227,1678,0
219,227,1678,0
219,227,1750,0
218,226,1714,0
218,226,1892,0
217,226,1678,0
